,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,chg,close_price,history_volatility,id,last_close_price,listing_day,month1_volatility,month3_volatility,month6_volatility,nmc,share_code,share_market,share_name,share_pinyin,share_symbol,trade_day,updated_at,week_volatility,year_volatility,res,std_result,pay_amount_rate,c_sigma,c_S,c_K,c_r,c_T
352,352,352,406.0,406.0,406.0,406.0,-0.0098,6.09,0.0,1583.0,0.0,1997-02-20 00:00:00,23.03,29.2,35.5,26.0,698.0,sz,沈阳化工,syhg,sz000698,2017-11-05 00:00:00,2017-11-05 15:25:54,18.49,0.0,0.0,0.0,0.0,35.5,6.09,6.09,3.73,2.0
353,353,353,407.0,407.0,407.0,407.0,-0.0076,39.06,0.0,2774.0,0.0,2010-04-21 00:00:00,18.93,25.9,24.73,36.0,300069.0,sz,金利华电,jlhd,sz300069,2017-11-05 00:00:00,2017-11-05 15:25:14,26.65,0.0,0.0,0.0,0.0,26.65,39.06,39.06,3.73,2.0
354,354,354,408.0,408.0,408.0,408.0,0.0065,10.79,0.0,51.0,11.17,1997-06-04 00:00:00,29.39,28.68,36.91,38.0,600070.0,sh,浙江富润,zjfr,sh600070,2017-11-05 00:00:00,2017-11-05 15:25:09,31.27,0.0,0.0,0.0,0.0,36.91,10.79,10.79,3.73,2.0
355,355,355,410.0,410.0,410.0,410.0,-0.0109,6.33,0.0,1584.0,0.0,1997-02-28 00:00:00,25.54,45.19,36.31,44.0,700.0,sz,模塑科技,mskj,sz000700,2017-11-05 00:00:00,2017-11-05 15:25:55,23.09,0.0,0.0,0.0,0.0,45.19,6.33,6.33,3.73,2.0
356,356,356,411.0,411.0,411.0,411.0,-0.0077,11.62,0.0,1585.0,0.0,1997-02-26 00:00:00,26.08,29.74,32.75,43.0,701.0,sz,厦门信达,xmxd,sz000701,2017-11-05 00:00:00,2017-11-05 15:25:55,28.87,0.0,0.0,0.0,0.0,32.75,11.62,11.62,3.73,2.0
357,357,357,412.0,412.0,412.0,412.0,-0.0037,8.03,0.0,1586.0,0.0,1997-03-18 00:00:00,34.74,51.25,68.63,21.0,702.0,sz,正虹科技,zhkj,sz000702,2017-11-05 00:00:00,2017-11-05 15:25:55,41.92,0.0,0.0,0.0,0.0,68.63,8.03,8.03,3.73,2.0
358,358,358,413.0,413.0,413.0,413.0,-0.0205,14.84,0.0,1587.0,0.0,1997-03-28 00:00:00,30.32,32.77,35.66,218.0,703.0,sz,恒逸石化,hysh,sz000703,2017-11-05 00:00:00,2017-11-05 15:25:55,12.92,0.0,0.0,0.0,0.0,35.66,14.84,14.84,3.73,2.0
359,359,359,414.0,414.0,414.0,414.0,-0.0093,9.61,0.0,1588.0,0.0,1997-04-10 00:00:00,28.94,28.46,30.38,27.0,705.0,sz,浙江震元,zjzy,sz000705,2017-11-05 00:00:00,2017-11-05 15:25:55,21.68,0.0,0.0,0.0,0.0,30.38,9.61,9.61,3.73,2.0
360,360,360,415.0,415.0,415.0,415.0,0.0,6.33,0.0,1589.0,0.0,1997-04-15 00:00:00,31.64,44.91,43.7,29.0,707.0,sz,双环科技,shkj,sz000707,2017-11-05 00:00:00,2017-11-05 15:25:55,27.16,0.0,0.0,0.0,0.0,44.91,6.33,6.33,3.73,2.0
361,361,361,416.0,416.0,416.0,416.0,-0.0192,11.75,0.0,1590.0,0.0,1997-03-26 00:00:00,28.44,46.59,37.29,52.0,708.0,sz,大冶特钢,dytg,sz000708,2017-11-05 00:00:00,2017-11-05 15:25:55,31.57,0.0,0.0,0.0,0.0,46.59,11.75,11.75,3.73,2.0
362,362,362,417.0,417.0,417.0,417.0,-0.0215,4.09,0.0,1591.0,0.0,1997-04-16 00:00:00,23.47,44.8,49.5,434.0,709.0,sz,河钢股份,hggf,sz000709,2017-11-05 00:00:00,2017-11-05 15:25:55,27.32,0.0,0.0,0.0,0.0,49.5,4.09,4.09,3.73,2.0
363,363,363,418.0,418.0,418.0,418.0,-0.0132,18.62,0.0,52.0,0.0,1997-05-28 00:00:00,21.13,30.19,48.35,44.0,600071.0,sh,凤凰光学,fhgx,sh600071,2017-11-05 00:00:00,2017-11-05 15:25:09,15.75,0.0,0.0,0.0,0.0,48.35,18.62,18.62,3.73,2.0
364,364,364,419.0,419.0,419.0,419.0,-0.0478,61.2,0.0,1592.0,0.0,1997-04-22 00:00:00,50.93,73.62,68.25,92.0,710.0,sz,*ST天仪,ty,sz000710,2017-11-05 00:00:00,2017-11-05 15:25:55,69.11,0.0,0.0,0.0,0.0,73.62,61.2,61.2,3.73,2.0
365,365,365,420.0,420.0,420.0,420.0,-0.0173,13.05,0.0,1593.0,0.0,1997-04-11 00:00:00,32.1,35.76,48.81,41.0,711.0,sz,京蓝科技,jlkj,sz000711,2017-11-05 00:00:00,2017-11-05 15:25:55,32.4,0.0,0.0,0.0,0.0,48.81,13.05,13.05,3.73,2.0
366,366,366,421.0,421.0,421.0,421.0,0.0287,19.36,0.0,1594.0,0.0,1997-04-15 00:00:00,36.53,41.43,54.31,173.0,712.0,sz,锦龙股份,jlgf,sz000712,2017-11-05 00:00:00,2017-11-05 15:25:55,41.66,0.0,0.0,0.0,0.0,54.31,19.36,19.36,3.73,2.0
367,367,367,422.0,422.0,422.0,422.0,-0.0209,7.48,0.0,1595.0,0.0,1997-04-22 00:00:00,27.21,24.6,29.9,22.0,713.0,sz,丰乐种业,flzy,sz000713,2017-11-05 00:00:00,2017-11-05 15:25:55,29.02,0.0,0.0,0.0,0.0,29.9,7.48,7.48,3.73,2.0
368,368,368,423.0,423.0,423.0,423.0,0.002,10.22,0.0,1596.0,0.0,1997-05-08 00:00:00,29.83,23.41,36.7,28.0,715.0,sz,中兴商业,zxsy,sz000715,2017-11-05 00:00:00,2017-11-05 15:25:55,24.13,0.0,0.0,0.0,0.0,36.7,10.22,10.22,3.73,2.0
369,369,369,424.0,424.0,424.0,424.0,-0.0362,6.13,0.0,1597.0,0.0,1997-04-18 00:00:00,54.41,46.38,44.96,33.0,716.0,sz,黑芝麻,hzm,sz000716,2017-11-05 00:00:00,2017-11-05 15:25:56,43.07,0.0,0.0,0.0,0.0,54.41,6.13,6.13,3.73,2.0
370,370,370,425.0,425.0,425.0,425.0,-0.0302,7.71,0.0,1598.0,0.0,1997-05-08 00:00:00,56.41,79.6,64.0,186.0,717.0,sz,韶钢松山,sgss,sz000717,2017-11-05 00:00:00,2017-11-05 15:25:56,61.12,0.0,0.0,0.0,0.0,79.6,7.71,7.71,3.73,2.0
371,371,371,426.0,426.0,426.0,426.0,-0.0076,5.21,0.0,1599.0,0.0,1997-04-08 00:00:00,15.35,21.75,25.77,119.0,718.0,sz,苏宁环球,snhq,sz000718,2017-11-05 00:00:00,2017-11-05 15:25:56,16.21,0.0,0.0,0.0,0.0,25.77,5.21,5.21,3.73,2.0
372,372,372,427.0,427.0,427.0,427.0,-0.011,9.89,0.0,1600.0,0.0,1997-03-31 00:00:00,18.3,26.14,26.19,65.0,719.0,sz,大地传媒,ddcm,sz000719,2017-11-05 00:00:00,2017-11-05 15:25:56,10.45,0.0,0.0,0.0,0.0,26.19,9.89,9.89,3.73,2.0
373,373,373,428.0,428.0,428.0,428.0,-0.0006,15.74,0.0,53.0,0.0,1997-06-03 00:00:00,27.3,36.15,47.05,48.0,600072.0,sh,中船科技,zckj,sh600072,2017-11-05 00:00:00,2017-11-05 15:25:09,27.19,0.0,0.0,0.0,0.0,47.05,15.74,15.74,3.73,2.0
374,374,374,429.0,429.0,429.0,429.0,-0.0196,5.0,0.0,1601.0,0.0,1997-05-09 00:00:00,47.24,49.62,42.68,43.0,720.0,sz,新能泰山,xnts,sz000720,2017-11-05 00:00:00,2017-11-05 15:25:56,40.2,0.0,0.0,0.0,0.0,49.62,5.0,5.0,3.73,2.0
375,375,375,430.0,430.0,430.0,430.0,-0.015,6.59,0.0,1602.0,0.0,1997-04-30 00:00:00,36.41,31.15,46.83,28.0,721.0,sz,西安饮食,xays,sz000721,2017-11-05 00:00:00,2017-11-05 15:25:56,36.02,0.0,0.0,0.0,0.0,46.83,6.59,6.59,3.73,2.0
376,376,376,431.0,431.0,431.0,431.0,-0.0291,11.33,0.0,1603.0,0.0,1997-05-22 00:00:00,22.57,14.98,23.45,52.0,722.0,sz,湖南发展,hnfz,sz000722,2017-11-05 00:00:00,2017-11-05 15:25:56,24.68,0.0,0.0,0.0,0.0,24.68,11.33,11.33,3.73,2.0
377,377,377,432.0,432.0,432.0,432.0,0.0184,8.87,0.0,1604.0,0.0,1997-05-15 00:00:00,33.81,40.78,41.68,95.0,723.0,sz,美锦能源,mjny,sz000723,2017-11-05 00:00:00,2017-11-05 15:25:56,36.9,0.0,0.0,0.0,0.0,41.68,8.87,8.87,3.73,2.0
378,378,378,433.0,433.0,433.0,433.0,0.0326,6.01,0.0,1605.0,0.0,2001-01-12 00:00:00,74.13,50.52,47.73,2035.0,725.0,sz,京东方A,jdfa,sz000725,2017-11-05 00:00:00,2017-11-05 15:25:56,70.11,0.0,0.0,0.0,0.0,74.13,6.01,6.01,3.73,2.0
379,379,379,434.0,434.0,434.0,434.0,-0.0134,11.03,0.0,1606.0,0.0,2000-12-25 00:00:00,26.18,22.38,23.19,61.0,726.0,sz,鲁泰A,lta,sz000726,2017-11-05 00:00:00,2017-11-05 15:25:56,15.18,0.0,0.0,0.0,0.0,26.18,11.03,11.03,3.73,2.0
380,380,380,435.0,435.0,435.0,435.0,-0.0072,2.77,0.0,1607.0,0.0,1997-05-20 00:00:00,31.47,23.87,27.19,67.0,727.0,sz,华东科技,hdkj,sz000727,2017-11-05 00:00:00,2017-11-05 15:25:57,9.73,0.0,0.0,0.0,0.0,31.47,2.77,2.77,3.73,2.0
381,381,381,436.0,436.0,436.0,436.0,-0.0142,12.49,0.0,1608.0,0.0,1997-06-16 00:00:00,27.52,34.72,44.39,367.0,728.0,sz,国元证券,gyzq,sz000728,2017-11-05 00:00:00,2017-11-05 15:25:57,33.32,0.0,0.0,0.0,0.0,44.39,12.49,12.49,3.73,2.0
382,382,382,437.0,437.0,437.0,437.0,-0.0049,6.14,0.0,1609.0,0.0,1997-07-16 00:00:00,17.31,15.91,21.91,154.0,729.0,sz,燕京啤酒,yjpj,sz000729,2017-11-05 00:00:00,2017-11-05 15:25:57,14.86,0.0,0.0,0.0,0.0,21.91,6.14,6.14,3.73,2.0
383,383,383,438.0,438.0,438.0,438.0,0.0011,8.8,0.0,54.0,0.0,1997-07-04 00:00:00,34.77,27.9,30.23,82.0,600073.0,sh,上海梅林,shml,sh600073,2017-11-05 00:00:00,2017-11-05 15:25:09,29.03,0.0,0.0,0.0,0.0,34.77,8.8,8.8,3.73,2.0
384,384,384,439.0,439.0,439.0,439.0,0.0013,7.66,0.0,1610.0,0.0,1997-06-17 00:00:00,28.64,40.85,41.52,45.0,731.0,sz,四川美丰,scmf,sz000731,2017-11-05 00:00:00,2017-11-05 15:25:57,35.9,0.0,0.0,0.0,0.0,41.52,7.66,7.66,3.73,2.0
385,385,385,440.0,440.0,440.0,440.0,-0.0115,17.12,0.0,1611.0,16.65,1997-07-04 00:00:00,27.89,36.15,29.96,212.0,732.0,sz,泰禾集团,thjt,sz000732,2017-11-05 00:00:00,2017-11-05 15:25:57,30.0,0.0,0.0,0.0,0.0,36.15,17.12,17.12,3.73,2.0
386,386,386,441.0,441.0,441.0,441.0,-0.002,15.25,0.0,1612.0,16.55,1997-07-03 00:00:00,36.13,33.08,33.72,71.0,733.0,sz,振华科技,zhkj,sz000733,2017-11-05 00:00:00,2017-11-05 15:25:57,26.71,0.0,0.0,0.0,0.0,36.13,15.25,15.25,3.73,2.0
387,387,387,442.0,442.0,442.0,442.0,0.012,8.42,0.0,1613.0,7.0,1997-06-11 00:00:00,62.77,43.88,35.34,89.0,735.0,sz,罗牛山,lns,sz000735,2017-11-05 00:00:00,2017-11-05 15:25:57,53.34,0.0,0.0,0.0,0.0,62.77,8.42,8.42,3.73,2.0
388,388,388,443.0,443.0,443.0,443.0,-0.0242,15.3,0.0,1614.0,13.9,1997-04-25 00:00:00,60.12,65.52,69.82,45.0,736.0,sz,中房地产,zfdc,sz000736,2017-11-05 00:00:00,2017-11-05 15:25:57,53.75,0.0,0.0,0.0,0.0,69.82,15.3,15.3,3.73,2.0
389,389,389,444.0,444.0,444.0,444.0,0.0483,5.86,0.0,1615.0,6.31,1997-04-28 00:00:00,41.75,47.81,45.52,32.0,737.0,sz,南风化工,nfhg,sz000737,2017-11-05 00:00:00,2017-11-05 15:25:57,48.6,0.0,0.0,0.0,0.0,48.6,5.86,5.86,3.73,2.0
390,390,390,445.0,445.0,445.0,445.0,-0.0006,17.99,0.0,1616.0,19.56,1997-06-26 00:00:00,35.17,31.12,39.41,206.0,738.0,sz,航发控制,hfkz,sz000738,2017-11-05 00:00:00,2017-11-05 15:25:57,41.86,0.0,0.0,0.0,0.0,41.86,17.99,17.99,3.73,2.0
391,391,391,446.0,446.0,446.0,446.0,-0.0113,6.99,0.0,1617.0,7.1,1997-05-09 00:00:00,25.12,23.41,27.55,80.0,739.0,sz,普洛药业,plyy,sz000739,2017-11-05 00:00:00,2017-11-05 15:25:57,14.95,0.0,0.0,0.0,0.0,27.55,6.99,6.99,3.73,2.0
392,392,392,447.0,447.0,447.0,447.0,0.0,28.1,0.0,2778.0,0.0,2010-04-27 00:00:00,39.29,54.27,59.85,93.0,300073.0,sz,当升科技,dskj,sz300073,2017-11-05 00:00:00,2017-11-05 15:25:14,30.41,0.0,0.0,0.0,0.0,59.85,28.1,28.1,3.73,2.0
393,393,393,448.0,448.0,448.0,448.0,0.0,10.39,0.0,55.0,0.0,1997-06-23 00:00:00,52.04,37.56,29.91,106.0,600074.0,sh,保千里,bql,sh600074,2017-11-05 00:00:00,2017-11-05 15:25:09,68.81,0.0,0.0,0.0,0.0,68.81,10.39,10.39,3.73,2.0
394,394,394,449.0,449.0,449.0,449.0,-0.0185,7.98,0.0,2779.0,0.0,2010-04-27 00:00:00,35.6,28.99,36.91,31.0,300074.0,sz,华平股份,hpgf,sz300074,2017-11-05 00:00:00,2017-11-05 15:25:14,30.45,0.0,0.0,0.0,0.0,36.91,7.98,7.98,3.73,2.0
395,395,395,450.0,450.0,450.0,450.0,-0.0182,8.61,0.0,56.0,0.0,1997-06-17 00:00:00,27.45,37.88,44.42,71.0,600075.0,sh,新疆天业,xjty,sh600075,2017-11-05 00:00:00,2017-11-05 15:25:09,25.04,0.0,0.0,0.0,0.0,44.42,8.61,8.61,3.73,2.0
396,396,396,451.0,451.0,451.0,451.0,-0.0145,5.43,0.0,1619.0,6.25,1997-07-09 00:00:00,21.18,26.98,30.98,228.0,750.0,sz,国海证券,ghzq,sz000750,2017-11-05 00:00:00,2017-11-05 15:25:57,24.87,0.0,0.0,0.0,0.0,30.98,5.43,5.43,3.73,2.0
397,397,397,452.0,452.0,452.0,452.0,-0.0352,5.21,0.0,1620.0,6.36,1997-06-26 00:00:00,32.78,55.25,44.37,73.0,751.0,sz,锌业股份,xygf,sz000751,2017-11-05 00:00:00,2017-11-05 15:25:57,41.33,0.0,0.0,0.0,0.0,55.25,5.21,5.21,3.73,2.0
398,398,398,453.0,453.0,453.0,453.0,-0.0087,13.68,0.0,1621.0,13.65,1997-06-25 00:00:00,33.29,32.08,41.9,36.0,752.0,sz,西藏发展,xzfz,sz000752,2017-11-05 00:00:00,2017-11-05 15:25:57,39.25,0.0,0.0,0.0,0.0,41.9,13.68,13.68,3.73,2.0
399,399,399,454.0,454.0,454.0,454.0,-0.0093,4.27,0.0,1622.0,4.8,1997-06-26 00:00:00,27.49,23.88,32.36,37.0,753.0,sz,漳州发展,zzfz,sz000753,2017-11-05 00:00:00,2017-11-05 15:25:58,24.97,0.0,0.0,0.0,0.0,32.36,4.27,4.27,3.73,2.0
400,400,400,455.0,455.0,455.0,455.0,0.0077,5.22,0.0,1623.0,6.75,1997-06-27 00:00:00,54.33,41.64,46.84,24.0,755.0,sz,*ST三维,sw,sz000755,2017-11-05 00:00:00,2017-11-05 15:25:58,41.15,0.0,0.0,0.0,0.0,54.33,5.22,5.22,3.73,2.0
401,401,401,456.0,456.0,456.0,456.0,0.0242,16.95,0.0,1624.0,16.12,1997-08-06 00:00:00,59.59,43.49,40.67,52.0,756.0,sz,新华制药,xhzy,sz000756,2017-11-05 00:00:00,2017-11-05 15:25:58,56.27,0.0,0.0,0.0,0.0,59.59,16.95,16.95,3.73,2.0
402,402,402,457.0,457.0,457.0,457.0,0.0115,7.03,0.0,1625.0,7.29,1997-06-27 00:00:00,32.76,39.79,38.75,31.0,757.0,sz,浩物股份,hwgf,sz000757,2017-10-23 00:00:00,2017-11-05 15:25:58,31.91,0.0,0.0,0.0,0.0,39.79,7.03,7.03,3.73,2.0
403,403,403,458.0,458.0,458.0,458.0,-0.0246,6.73,0.0,1626.0,8.2,1997-04-16 00:00:00,27.79,46.51,46.23,132.0,758.0,sz,中色股份,zsgf,sz000758,2017-11-05 00:00:00,2017-11-05 15:25:58,26.3,0.0,0.0,0.0,0.0,46.51,6.73,6.73,3.73,2.0
404,404,404,459.0,459.0,459.0,459.0,-0.0337,9.47,0.0,1627.0,9.15,1997-05-19 00:00:00,35.79,30.95,43.88,64.0,759.0,sz,中百集团,zbjt,sz000759,2017-11-05 00:00:00,2017-11-05 15:25:58,46.19,0.0,0.0,0.0,0.0,46.19,9.47,9.47,3.73,2.0
405,405,405,460.0,460.0,460.0,460.0,0.0482,10.0,0.0,57.0,0.0,1997-05-26 00:00:00,40.7,33.58,37.6,75.0,600076.0,sh,康欣新材,kxxc,sh600076,2017-11-05 00:00:00,2017-11-05 15:25:09,58.65,0.0,0.0,0.0,0.0,58.65,10.0,10.0,3.73,2.0
406,406,406,461.0,461.0,461.0,461.0,0.0089,7.93,0.0,1628.0,9.32,1997-06-27 00:00:00,42.53,40.86,39.86,51.0,760.0,sz,斯太尔,ste,sz000760,2017-11-05 00:00:00,2017-11-05 15:25:58,30.52,0.0,0.0,0.0,0.0,42.53,7.93,7.93,3.73,2.0
407,407,407,462.0,462.0,462.0,462.0,-0.0262,5.2,0.0,1629.0,6.54,1998-01-15 00:00:00,32.18,54.41,43.8,142.0,761.0,sz,本钢板材,bgbc,sz000761,2017-11-05 00:00:00,2017-11-05 15:25:58,45.94,0.0,0.0,0.0,0.0,54.41,5.2,5.2,3.73,2.0
408,408,408,463.0,463.0,463.0,463.0,-0.0452,16.25,0.0,1630.0,16.75,1997-07-08 00:00:00,43.06,62.25,57.4,77.0,762.0,sz,西藏矿业,xzky,sz000762,2017-11-05 00:00:00,2017-11-05 15:25:58,58.27,0.0,0.0,0.0,0.0,62.25,16.25,16.25,3.73,2.0
409,409,409,464.0,464.0,464.0,464.0,0.0,13.46,0.0,1631.0,13.98,1997-04-30 00:00:00,45.17,51.96,39.23,60.0,766.0,sz,通化金马,thjm,sz000766,2017-11-05 00:00:00,2017-11-05 15:25:58,27.22,0.0,0.0,0.0,0.0,51.96,13.46,13.46,3.73,2.0
410,410,410,465.0,465.0,465.0,465.0,-0.0031,3.2,0.0,1632.0,3.64,1997-06-09 00:00:00,23.61,30.23,31.73,72.0,767.0,sz,漳泽电力,zzdl,sz000767,2017-11-05 00:00:00,2017-11-05 15:25:58,18.31,0.0,0.0,0.0,0.0,31.73,3.2,3.2,3.73,2.0
411,411,411,466.0,466.0,466.0,466.0,-0.0045,17.84,0.0,1633.0,18.85,1997-06-26 00:00:00,38.51,35.36,44.93,493.0,768.0,sz,中航飞机,zhfj,sz000768,2017-11-05 00:00:00,2017-11-05 15:25:58,39.84,0.0,0.0,0.0,0.0,44.93,17.84,17.84,3.73,2.0
412,412,412,467.0,467.0,467.0,467.0,0.0,6.99,0.0,2781.0,0.0,2010-04-30 00:00:00,46.92,50.14,51.29,25.0,300076.0,sz,GQY视讯,sx,sz300076,2017-11-05 00:00:00,2017-11-05 15:25:14,41.38,0.0,0.0,0.0,0.0,51.29,6.99,6.99,3.73,2.0
413,413,413,468.0,468.0,468.0,468.0,-0.0073,4.05,0.0,58.0,0.0,1997-05-20 00:00:00,22.51,27.3,29.75,54.0,600077.0,sh,宋都股份,sdgf,sh600077,2017-11-05 00:00:00,2017-11-05 15:25:09,28.22,0.0,0.0,0.0,0.0,29.75,4.05,4.05,3.73,2.0
414,414,414,469.0,469.0,469.0,469.0,-0.0112,17.62,0.0,1634.0,19.38,1997-06-11 00:00:00,18.43,26.97,26.97,1042.0,776.0,sz,广发证券,gfzq,sz000776,2017-11-05 00:00:00,2017-11-05 15:25:58,14.28,0.0,0.0,0.0,0.0,26.97,17.62,17.62,3.73,2.0
415,415,415,470.0,470.0,470.0,470.0,-0.0031,16.05,0.0,1635.0,18.01,1997-07-10 00:00:00,27.76,24.29,34.25,61.0,777.0,sz,中核科技,zhkj,sz000777,2017-11-05 00:00:00,2017-11-05 15:25:59,27.54,0.0,0.0,0.0,0.0,34.25,16.05,16.05,3.73,2.0
416,416,416,471.0,471.0,471.0,471.0,-0.0188,5.73,0.0,1636.0,7.01,1997-06-06 00:00:00,28.3,31.87,45.5,208.0,778.0,sz,新兴铸管,xxzg,sz000778,2017-11-05 00:00:00,2017-11-05 15:25:59,23.83,0.0,0.0,0.0,0.0,45.5,5.73,5.73,3.73,2.0
417,417,417,472.0,472.0,472.0,472.0,-0.0091,16.35,0.0,1637.0,14.68,1997-05-28 00:00:00,45.14,35.95,39.69,30.0,779.0,sz,三毛派神,smps,sz000779,2017-11-05 00:00:00,2017-11-05 15:25:59,40.77,0.0,0.0,0.0,0.0,45.14,16.35,16.35,3.73,2.0
418,418,418,473.0,473.0,473.0,473.0,0.0168,13.29,0.0,2782.0,0.0,2010-04-30 00:00:00,40.13,43.18,39.65,72.0,300077.0,sz,国民技术,gmjs,sz300077,2017-11-05 00:00:00,2017-11-05 15:25:14,51.31,0.0,0.0,0.0,0.0,51.31,13.29,13.29,3.73,2.0
419,419,419,474.0,474.0,474.0,474.0,-0.0018,5.67,0.0,59.0,0.0,1997-06-27 00:00:00,25.99,39.57,44.14,37.0,600078.0,sh,澄星股份,cxgf,sh600078,2017-11-05 00:00:00,2017-11-05 15:25:09,25.97,0.0,0.0,0.0,0.0,44.14,5.67,5.67,3.73,2.0
420,420,420,476.0,476.0,476.0,476.0,-0.0222,4.84,0.0,1638.0,5.52,1997-06-06 00:00:00,24.12,31.53,37.1,49.0,780.0,sz,*ST平能,pn,sz000780,2017-11-05 00:00:00,2017-11-05 15:25:59,26.62,0.0,0.0,0.0,0.0,37.1,4.84,4.84,3.73,2.0
421,421,421,477.0,477.0,477.0,477.0,-0.0249,9.39,0.0,1639.0,9.28,1997-06-19 00:00:00,39.99,30.33,32.49,41.0,782.0,sz,美达股份,mdgf,sz000782,2017-11-05 00:00:00,2017-11-05 15:25:59,59.16,0.0,0.0,0.0,0.0,59.16,9.39,9.39,3.73,2.0
422,422,422,478.0,478.0,478.0,478.0,-0.0166,8.89,0.0,1640.0,10.09,1997-07-31 00:00:00,21.53,25.26,31.25,491.0,783.0,sz,长江证券,cjzq,sz000783,2017-11-05 00:00:00,2017-11-05 15:25:59,27.28,0.0,0.0,0.0,0.0,31.25,8.89,8.89,3.73,2.0
423,423,423,479.0,479.0,479.0,479.0,-0.0124,10.4,0.0,1641.0,10.92,1997-07-11 00:00:00,33.57,23.83,32.13,26.0,785.0,sz,武汉中商,whzs,sz000785,2017-11-05 00:00:00,2017-11-05 15:25:59,33.64,0.0,0.0,0.0,0.0,33.64,10.4,10.4,3.73,2.0
424,424,424,480.0,480.0,480.0,480.0,-0.0451,20.55,0.0,1642.0,17.1,1997-06-06 00:00:00,88.26,64.64,62.43,290.0,786.0,sz,北新建材,bxjc,sz000786,2017-11-05 00:00:00,2017-11-05 15:25:59,75.43,0.0,0.0,0.0,0.0,88.26,20.55,20.55,3.73,2.0
425,425,425,481.0,481.0,481.0,481.0,-0.0097,9.19,0.0,1643.0,10.54,1997-06-16 00:00:00,27.94,25.22,41.96,51.0,788.0,sz,北大医药,bdyy,sz000788,2017-11-05 00:00:00,2017-11-05 15:25:59,36.52,0.0,0.0,0.0,0.0,41.96,9.19,9.19,3.73,2.0
426,426,426,482.0,482.0,482.0,482.0,0.0036,8.33,0.0,1644.0,8.23,1997-09-23 00:00:00,35.71,37.83,46.31,51.0,789.0,sz,万年青,wnq,sz000789,2017-11-05 00:00:00,2017-11-05 15:25:59,34.92,0.0,0.0,0.0,0.0,46.31,8.33,8.33,3.73,2.0
427,427,427,483.0,483.0,483.0,483.0,-0.0378,11.46,0.0,2783.0,0.0,2010-04-30 00:00:00,47.71,53.25,55.46,56.0,300078.0,sz,思创医惠,scyh,sz300078,2017-11-05 00:00:00,2017-11-05 15:25:14,51.54,0.0,0.0,0.0,0.0,55.46,11.46,11.46,3.73,2.0
428,428,428,484.0,484.0,484.0,484.0,0.0,19.12,0.0,60.0,0.0,1997-06-06 00:00:00,21.7,18.38,25.25,202.0,600079.0,sh,人福医药,rfyy,sh600079,2017-11-05 00:00:00,2017-11-05 15:25:09,26.88,0.0,0.0,0.0,0.0,26.88,19.12,19.12,3.73,2.0
429,429,429,485.0,485.0,485.0,485.0,-0.0237,9.08,0.0,1645.0,9.5,1998-03-27 00:00:00,38.51,39.49,38.53,39.0,790.0,sz,泰合健康,thjk,sz000790,2017-10-08 00:00:00,2017-11-05 15:25:59,27.42,0.0,0.0,0.0,0.0,39.49,9.08,9.08,3.73,2.0
430,430,430,486.0,486.0,486.0,486.0,-0.0088,9.03,0.0,1646.0,8.28,1997-10-14 00:00:00,84.63,52.04,51.6,87.0,791.0,sz,甘肃电投,gsdt,sz000791,2017-11-05 00:00:00,2017-11-05 15:25:59,41.81,0.0,0.0,0.0,0.0,84.63,9.03,9.03,3.73,2.0
431,431,431,487.0,487.0,487.0,487.0,-0.0549,14.8,0.0,1647.0,11.71,1997-09-04 00:00:00,65.21,62.09,52.24,406.0,792.0,sz,盐湖股份,yhgf,sz000792,2017-11-05 00:00:00,2017-11-05 15:25:59,49.99,0.0,0.0,0.0,0.0,65.21,14.8,14.8,3.73,2.0
432,432,432,488.0,488.0,488.0,488.0,0.0,10.35,0.0,1648.0,10.69,1997-07-29 00:00:00,21.1,22.41,25.73,190.0,793.0,sz,华闻传媒,hwcm,sz000793,2017-11-05 00:00:00,2017-11-05 15:26:00,37.0,0.0,0.0,0.0,0.0,37.0,10.35,10.35,3.73,2.0
433,433,433,489.0,489.0,489.0,489.0,-0.0093,6.37,0.0,1649.0,7.53,1997-08-08 00:00:00,32.18,51.45,50.9,43.0,795.0,sz,英洛华,ylh,sz000795,2017-11-05 00:00:00,2017-11-05 15:26:00,42.0,0.0,0.0,0.0,0.0,51.45,6.37,6.37,3.73,2.0
434,434,434,490.0,490.0,490.0,490.0,0.0057,14.15,0.0,1650.0,13.78,1997-07-03 00:00:00,58.07,56.9,50.6,34.0,796.0,sz,凯撒旅游,ksly,sz000796,2017-11-05 00:00:00,2017-11-05 15:26:00,67.1,0.0,0.0,0.0,0.0,67.1,14.15,14.15,3.73,2.0
435,435,435,491.0,491.0,491.0,491.0,0.0032,12.71,0.0,1651.0,11.13,1997-07-15 00:00:00,41.96,48.97,47.24,108.0,797.0,sz,中国武夷,zgwy,sz000797,2017-11-05 00:00:00,2017-11-05 15:26:00,35.04,0.0,0.0,0.0,0.0,48.97,12.71,12.71,3.73,2.0
436,436,436,492.0,492.0,492.0,492.0,-0.0177,8.88,0.0,1652.0,9.44,1998-02-12 00:00:00,32.23,31.24,41.9,28.0,798.0,sz,中水渔业,zsyy,sz000798,2017-11-05 00:00:00,2017-11-05 15:26:00,42.99,0.0,0.0,0.0,0.0,42.99,8.88,8.88,3.73,2.0
